PRESIDENT 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,California,20041102,"1,223,499",SACRAMENTO,N/A,"477,866","235,539","Bush, George W.",Incumbent,"236,657","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,670","1,118",D,49.29,49.52,0.00,1.19,49.88,50.12,,,
President,California,20041102,"53,234",SAN BENITO,N/A,"18,725","8,698","Bush, George W.",Incumbent,"9,851","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,176,"1,153",D,46.45,52.61,0.00,0.94,46.89,53.11,,,
President,California,20041102,"1,709,434",SAN BERNARDINO,N/A,"523,276","289,306","Bush, George W.",Incumbent,"227,789","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"6,181","61,517",R,55.29,43.53,0.00,1.18,55.95,44.05,,,
President,California,20041102,"2,813,833",SAN DIEGO,N/A,"1,136,344","596,033","Bush, George W.",Incumbent,"526,437","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"13,874","69,596",R,52.45,46.33,0.00,1.22,53.10,46.90,,,
President,California,20041102,"776,733",SAN FRANCISCO,N/A,"357,465","54,355","Bush, George W.",Incumbent,"296,772","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"6,338","242,417",D,15.21,83.02,0.00,1.77,15.48,84.52,,,
President,California,20041102,"563,598",SAN JOAQUIN,N/A,"189,864","100,978","Bush, George W.",Incumbent,"87,012","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,874","13,966",R,53.18,45.83,0.00,0.99,53.71,46.29,,,
President,California,20041102,"246,681",SAN LUIS OBISPO,N/A,"129,050","67,995","Bush, George W.",Incumbent,"58,742","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,313","9,253",R,52.69,45.52,0.00,1.79,53.65,46.35,,,
President,California,20041102,"707,161",SAN MATEO,N/A,"284,857","83,315","Bush, George W.",Incumbent,"197,922","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"3,620","114,607",D,29.25,69.48,0.00,1.27,29.62,70.38,,,
President,California,20041102,"399,347",SANTA BARBARA,N/A,"169,861","76,806","Bush, George W.",Incumbent,"90,314","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,741","13,508",D,45.22,53.17,0.00,1.61,45.96,54.04,,,
President,California,20041102,"1,682,585",SANTA CLARA,N/A,"603,816","209,094","Bush, George W.",Incumbent,"386,100","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"8,622","177,006",D,34.63,63.94,0.00,1.43,35.13,64.87,,,
President,California,20041102,"255,602",SANTA CRUZ,N/A,"122,084","30,354","Bush, George W.",Incumbent,"89,102","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,628","58,748",D,24.86,72.98,0.00,2.15,25.41,74.59,,,
President,California,20041102,"163,256",SHASTA,N/A,"77,731","52,249","Bush, George W.",Incumbent,"24,339","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,143","27,910",R,67.22,31.31,0.00,1.47,68.22,31.78,,,
President,California,20041102,"3,555",SIERRA,N/A,"1,948","1,249","Bush, George W.",Incumbent,646,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,53,603,R,64.12,33.16,0.00,2.72,65.91,34.09,,,
President,California,20041102,"44,301",SISKIYOU,N/A,"20,899","12,673","Bush, George W.",Incumbent,"7,880","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,346,"4,793",R,60.64,37.71,0.00,1.66,61.66,38.34,,,
President,California,20041102,"394,542",SOLANO,N/A,"148,837","62,301","Bush, George W.",Incumbent,"85,096","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,440","22,795",D,41.86,57.17,0.00,0.97,42.27,57.73,,,
President,California,20041102,"458,614",SONOMA,N/A,"220,690","68,204","Bush, George W.",Incumbent,"148,261","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"4,225","80,057",D,30.90,67.18,0.00,1.91,31.51,68.49,,,
President,California,20041102,"446,997",STANISLAUS,N/A,"145,624","85,407","Bush, George W.",Incumbent,"58,829","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,388","26,578",R,58.65,40.40,0.00,0.95,59.21,40.79,,,
President,California,20041102,"78,930",SUTTER,N/A,"30,145","20,254","Bush, George W.",Incumbent,"9,602","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,289,"10,652",R,67.19,31.85,0.00,0.96,67.84,32.16,,,
President,California,20041102,"56,039",TEHAMA,N/A,"23,444","15,572","Bush, George W.",Incumbent,"7,504","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,368,"8,068",R,66.42,32.01,0.00,1.57,67.48,32.52,,,
President,California,20041102,"13,022",TRINITY,N/A,"6,513","3,560","Bush, George W.",Incumbent,"2,782","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,171,778,R,54.66,42.71,0.00,2.63,56.13,43.87,,,
President,California,20041102,"368,021",TULARE,N/A,"98,860","65,399","Bush, George W.",Incumbent,"32,494","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,967,"32,905",R,66.15,32.87,0.00,0.98,66.81,33.19,,,
President,California,20041102,"54,501",TUOLUMNE,N/A,"26,235","15,745","Bush, George W.",Incumbent,"10,104","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,386,"5,641",R,60.02,38.51,0.00,1.47,60.91,39.09,,,
President,California,20041102,"753,197",VENTURA,N/A,"313,193","160,314","Bush, George W.",Incumbent,"148,859","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"4,020","11,455",R,51.19,47.53,0.00,1.28,51.85,48.15,,,
President,California,20041102,"168,660",YOLO,N/A,"72,269","28,005","Bush, George W.",Incumbent,"42,885","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,379","14,880",D,38.75,59.34,0.00,1.91,39.50,60.50,,,
President,California,20041102,"60,219",YUBA,N/A,"18,024","12,076","Bush, George W.",Incumbent,"5,687","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,261,"6,389",R,67.00,31.55,0.00,1.45,67.98,32.02,,,
President,Colorado,20041102,N/A,ADAMS,20011115,"136,677","65,912","Bush, George W.",Incumbent,"69,122","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,643","3,210",D,48.22,50.57,0.00,1.20,48.81,51.19,,,
President,Colorado,20041102,"14,966",ALAMOSA,N/A,"6,279","3,179","Bush, George W.",Incumbent,"3,017","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,83,162,R,50.63,48.05,0.00,1.32,51.31,48.69,,,
President,Colorado,20041102,"487,967",ARAPAHOE,N/A,"232,365","119,475","Bush, George W.",Incumbent,"110,262","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,628","9,213",R,51.42,47.45,0.00,1.13,52.01,47.99,,,
President,Colorado,20041102,"9,898",ARCHULETA,N/A,"5,839","3,601","Bush, George W.",Incumbent,"2,141","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,97,"1,460",R,61.67,36.67,0.00,1.66,62.71,37.29,,,
President,Colorado,20041102,"4,517",BACA,N/A,"2,186","1,680","Bush, George W.",Incumbent,483,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,23,"1,197",R,76.85,22.10,0.00,1.05,77.67,22.33,,,
President,Colorado,20041102,"5,998",BENT,N/A,"2,155","1,338","Bush, George W.",Incumbent,785,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,32,553,R,62.09,36.43,0.00,1.48,63.02,36.98,,,
President,Colorado,20041102,N/A,BOULDER,20011115,"159,259","51,586","Bush, George W.",Incumbent,"105,564","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,109","53,978",D,32.39,66.28,0.00,1.32,32.83,67.17,,,
President,Colorado,20041102,N/A,BROOMFIELD,20011115,"23,235","12,007","Bush, George W.",Incumbent,"10,935","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,293,"1,072",R,51.68,47.06,0.00,1.26,52.34,47.66,,,
President,Colorado,20041102,"16,242",CHAFFEE,N/A,"8,770","4,875","Bush, George W.",Incumbent,"3,766","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,129,"1,109",R,55.59,42.94,0.00,1.47,56.42,43.58,,,
President,Colorado,20041102,"2,231",CHEYENNE,N/A,"1,134",923,"Bush, George W.",Incumbent,198,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,13,725,R,81.39,17.46,0.00,1.15,82.34,17.66,,,
President,Colorado,20041102,"9,322",CLEAR CREEK,N/A,"5,613","2,522","Bush, George W.",Incumbent,"2,989","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,102,467,D,44.93,53.25,0.00,1.82,45.76,54.24,,,
President,Colorado,20041102,"8,400",CONEJOS,N/A,"3,803","1,864","Bush, George W.",Incumbent,"1,894","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,45,30,D,49.01,49.80,0.00,1.18,49.60,50.40,,,
President,Colorado,20041102,"3,663",COSTILLA,N/A,"1,760",566,"Bush, George W.",Incumbent,"1,170","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,24,604,D,32.16,66.48,0.00,1.36,32.60,67.40,,,
President,Colorado,20041102,"5,518",CROWLEY,N/A,"1,493","1,006","Bush, George W.",Incumbent,478,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,9,528,R,67.38,32.02,0.00,0.60,67.79,32.21,,,
President,Colorado,20041102,"3,503",CUSTER,N/A,"2,428","1,657","Bush, George W.",Incumbent,739,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,32,918,R,68.25,30.44,0.00,1.32,69.16,30.84,,,
President,Colorado,20041102,"27,834",DELTA,N/A,"14,159","9,722","Bush, George W.",Incumbent,"4,224","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,213,"5,498",R,68.66,29.83,0.00,1.50,69.71,30.29,,,
President,Colorado,20041102,"554,636",DENVER,N/A,"238,826","69,903","Bush, George W.",Incumbent,"166,135","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,788","96,232",D,29.27,69.56,0.00,1.17,29.62,70.38,,,
President,Colorado,20041102,"1,844",DOLORES,N/A,"1,146",785,"Bush, George W.",Incumbent,333,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,28,452,R,68.50,29.06,0.00,2.44,70.21,29.79,,,
President,Colorado,20041102,"175,766",DOUGLAS,N/A,"121,201","80,651","Bush, George W.",Incumbent,"39,661","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,889,"40,990",R,66.54,32.72,0.00,0.73,67.03,32.97,,,
President,Colorado,20041102,"41,659",EAGLE,N/A,"18,511","8,533","Bush, George W.",Incumbent,"9,744","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,234,"1,211",D,46.10,52.64,0.00,1.26,46.69,53.31,,,
President,Colorado,20041102,"516,929",EL PASO,N/A,"241,788","161,361","Bush, George W.",Incumbent,"77,648","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,779","83,713",R,66.74,32.11,0.00,1.15,67.51,32.49,,,
President,Colorado,20041102,"19,872",ELBERT,N/A,"11,364","8,389","Bush, George W.",Incumbent,"2,834","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,141,"5,555",R,73.82,24.94,0.00,1.24,74.75,25.25,,,
President,Colorado,20041102,"46,145",FREMONT,N/A,"18,526","12,313","Bush, George W.",Incumbent,"5,933","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,280,"6,380",R,66.46,32.03,0.00,1.51,67.48,32.52,,,
President,Colorado,20041102,"43,791",GARFIELD,N/A,"20,647","11,123","Bush, George W.",Incumbent,"9,228","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,296,"1,895",R,53.87,44.69,0.00,1.43,54.66,45.34,,,
President,Colorado,20041102,"4,757",GILPIN,N/A,"3,196","1,329","Bush, George W.",Incumbent,"1,807","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,60,478,D,41.58,56.54,0.00,1.88,42.38,57.62,,,
President,Colorado,20041102,"12,442",GRAND,N/A,"7,609","4,260","Bush, George W.",Incumbent,"3,243","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,106,"1,017",R,55.99,42.62,0.00,1.39,56.78,43.22,,,
President,Colorado,20041102,"13,956",GUNNISON,N/A,"8,420","3,479","Bush, George W.",Incumbent,"4,782","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,159,"1,303",D,41.32,56.79,0.00,1.89,42.11,57.89,,,
President,Colorado,20041102,790,HINSDALE,N/A,602,355,"Bush, George W.",Incumbent,236,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,11,119,R,58.97,39.20,0.00,1.83,60.07,39.93,,,
President,Colorado,20041102,"7,862",HUERFANO,N/A,"3,402","1,700","Bush, George W.",Incumbent,"1,663","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,39,37,R,49.97,48.88,0.00,1.15,50.55,49.45,,,
President,Colorado,20041102,"1,577",JACKSON,N/A,934,710,"Bush, George W.",Incumbent,210,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,14,500,R,76.02,22.48,0.00,1.50,77.17,22.83,,,
President,Colorado,20041102,N/A,JEFFERSON,20011115,"271,568","140,644","Bush, George W.",Incumbent,"126,558","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"4,366","14,086",R,51.79,46.60,0.00,1.61,52.64,47.36,,,
President,Colorado,20041102,"1,622",KIOWA,N/A,892,712,"Bush, George W.",Incumbent,172,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,8,540,R,79.82,19.28,0.00,0.90,80.54,19.46,,,
President,Colorado,20041102,"8,011",KIT CARSON,N/A,"3,502","2,721","Bush, George W.",Incumbent,729,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,52,"1,992",R,77.70,20.82,0.00,1.48,78.87,21.13,,,
President,Colorado,20041102,"43,941",LA PLATA,N/A,"25,513","11,704","Bush, George W.",Incumbent,"13,409","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,400,"1,705",D,45.87,52.56,0.00,1.57,46.61,53.39,,,
President,Colorado,20041102,"7,812",LAKE,N/A,"2,949","1,261","Bush, George W.",Incumbent,"1,623","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,65,362,D,42.76,55.04,0.00,2.20,43.72,56.28,,,
President,Colorado,20041102,"251,494",LARIMER,N/A,"146,436","75,884","Bush, George W.",Incumbent,"68,266","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,286","7,618",R,51.82,46.62,0.00,1.56,52.64,47.36,,,
President,Colorado,20041102,"15,207",LAS ANIMAS,N/A,"6,592","3,196","Bush, George W.",Incumbent,"3,300","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,96,104,D,48.48,50.06,0.00,1.46,49.20,50.80,,,
President,Colorado,20041102,"6,087",LINCOLN,N/A,"2,337","1,819","Bush, George W.",Incumbent,503,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,15,"1,316",R,77.83,21.52,0.00,0.64,78.34,21.66,,,
President,Colorado,20041102,"20,504",LOGAN,N/A,"8,766","6,168","Bush, George W.",Incumbent,"2,491","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,107,"3,677",R,70.36,28.42,0.00,1.22,71.23,28.77,,,
President,Colorado,20041102,"116,255",MESA,N/A,"61,885","41,539","Bush, George W.",Incumbent,"19,564","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,782,"21,975",R,67.12,31.61,0.00,1.26,67.98,32.02,,,
President,Colorado,20041102,831,MINERAL,N/A,619,383,"Bush, George W.",Incumbent,227,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,9,156,R,61.87,36.67,0.00,1.45,62.79,37.21,,,
President,Colorado,20041102,"13,184",MOFFAT,N/A,"5,725","4,247","Bush, George W.",Incumbent,"1,355","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,123,"2,892",R,74.18,23.67,0.00,2.15,75.81,24.19,,,
President,Colorado,20041102,"23,830",MONTEZUMA,N/A,"11,015","6,988","Bush, George W.",Incumbent,"3,867","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,160,"3,121",R,63.44,35.11,0.00,1.45,64.38,35.62,,,
President,Colorado,20041102,"33,432",MONTROSE,N/A,"16,219","11,218","Bush, George W.",Incumbent,"4,776","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,225,"6,442",R,69.17,29.45,0.00,1.39,70.14,29.86,,,
President,Colorado,20041102,"27,171",MORGAN,N/A,"9,936","6,787","Bush, George W.",Incumbent,"3,039","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,110,"3,748",R,68.31,30.59,0.00,1.11,69.07,30.93,,,
President,Colorado,20041102,"20,311",OTERO,N/A,"8,180","4,947","Bush, George W.",Incumbent,"3,164","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,69,"1,783",R,60.48,38.68,0.00,0.84,60.99,39.01,,,
President,Colorado,20041102,"3,742",OURAY,N/A,"2,721","1,402","Bush, George W.",Incumbent,"1,278","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,41,124,R,51.53,46.97,0.00,1.51,52.31,47.69,,,
President,Colorado,20041102,"14,523",PARK,N/A,"8,357","4,781","Bush, George W.",Incumbent,"3,445","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,131,"1,336",R,57.21,41.22,0.00,1.57,58.12,41.88,,,
President,Colorado,20041102,"4,480",PHILLIPS,N/A,"2,325","1,717","Bush, George W.",Incumbent,582,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,26,"1,135",R,73.85,25.03,0.00,1.12,74.68,25.32,,,
President,Colorado,20041102,"14,872",PITKIN,N/A,"9,256","2,784","Bush, George W.",Incumbent,"6,335","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,137,"3,551",D,30.08,68.44,0.00,1.48,30.53,69.47,,,
President,Colorado,20041102,"14,483",PROWERS,N/A,"4,745","3,392","Bush, George W.",Incumbent,"1,308","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,45,"2,084",R,71.49,27.57,0.00,0.95,72.17,27.83,,,
President,Colorado,20041102,"141,472",PUEBLO,N/A,"67,187","31,117","Bush, George W.",Incumbent,"35,369","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,701,"4,252",D,46.31,52.64,0.00,1.04,46.80,53.20,,,
President,Colorado,20041102,"5,986",RIO BLANCO,N/A,"3,003","2,403","Bush, George W.",Incumbent,566,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,34,"1,837",R,80.02,18.85,0.00,1.13,80.94,19.06,,,
President,Colorado,20041102,"12,413",RIO GRANDE,N/A,"5,526","3,448","Bush, George W.",Incumbent,"2,006","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,72,"1,442",R,62.40,36.30,0.00,1.30,63.22,36.78,,,
President,Colorado,20041102,"19,690",ROUTT,N/A,"11,762","5,199","Bush, George W.",Incumbent,"6,392","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,171,"1,193",D,44.20,54.34,0.00,1.45,44.85,55.15,,,
President,Colorado,20041102,"5,917",SAGUACHE,N/A,"2,803","1,163","Bush, George W.",Incumbent,"1,594","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,46,431,D,41.49,56.87,0.00,1.64,42.18,57.82,,,
President,Colorado,20041102,558,SAN JUAN,N/A,486,216,"Bush, George W.",Incumbent,253,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,17,37,D,44.44,52.06,0.00,3.50,46.06,53.94,,,
President,Colorado,20041102,"6,594",SAN MIGUEL,N/A,"4,019","1,079","Bush, George W.",Incumbent,"2,876","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,64,"1,797",D,26.85,71.56,0.00,1.59,27.28,72.72,,,
President,Colorado,20041102,"2,747",SEDGWICK,N/A,"1,360",971,"Bush, George W.",Incumbent,374,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,15,597,R,71.40,27.50,0.00,1.10,72.19,27.81,,,
President,Colorado,20041102,"23,548",SUMMIT,N/A,"13,735","5,370","Bush, George W.",Incumbent,"8,144","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,221,"2,774",D,39.10,59.29,0.00,1.61,39.74,60.26,,,
President,Colorado,20041102,"20,555",TELLER,N/A,"11,842","8,094","Bush, George W.",Incumbent,"3,556","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,192,"4,538",R,68.35,30.03,0.00,1.62,69.48,30.52,,,
President,Colorado,20041102,"4,926",WASHINGTON,N/A,"2,530","2,050","Bush, George W.",Incumbent,455,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,25,"1,595",R,81.03,17.98,0.00,0.99,81.84,18.16,,,
President,Colorado,20041102,N/A,WELD,20011115,"88,653","55,591","Bush, George W.",Incumbent,"31,868","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,194","23,723",R,62.71,35.95,0.00,1.35,63.56,36.44,,,
President,Colorado,20041102,"9,841",YUMA,N/A,"4,559","3,456","Bush, George W.",Incumbent,"1,064","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,39,"2,392",R,75.81,23.34,0.00,0.86,76.46,23.54,,,
President,Connecticut,20041102,"882,567",FAIRFIELD,N/A,"400,967","189,605","Bush, George W.",Incumbent,"205,902","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,460","16,297",D,47.29,51.35,0.00,1.36,47.94,52.06,,,
President,Connecticut,20041102,"857,183",HARTFORD,N/A,"391,808","154,919","Bush, George W.",Incumbent,"229,902","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"6,987","74,983",D,39.54,58.68,0.00,1.78,40.26,59.74,,,
President,Connecticut,20041102,"182,193",LITCHFIELD,N/A,"96,668","50,160","Bush, George W.",Incumbent,"44,647","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,861","5,513",R,51.89,46.19,0.00,1.93,52.91,47.09,,,
President,Connecticut,20041102,"155,071",MIDDLESEX,N/A,"83,984","35,252","Bush, George W.",Incumbent,"47,292","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,440","12,040",D,41.97,56.31,0.00,1.71,42.71,57.29,,,
President,Connecticut,20041102,"824,008",NEW HAVEN,N/A,"366,392","160,390","Bush, George W.",Incumbent,"199,060","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"6,942","38,670",D,43.78,54.33,0.00,1.89,44.62,55.38,,,
President,Connecticut,20041102,"259,088",NEW LONDON,N/A,"118,360","49,931","Bush, George W.",Incumbent,"66,062","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,367","16,131",D,42.19,55.81,0.00,2.00,43.05,56.95,,,
President,Connecticut,20041102,"136,364",TOLLAND,N/A,"71,729","31,245","Bush, George W.",Incumbent,"39,146","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,338","7,901",D,43.56,54.57,0.00,1.87,44.39,55.61,,,
President,Connecticut,20041102,"109,091",WINDHAM,N/A,"48,861","22,324","Bush, George W.",Incumbent,"25,477","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,060","3,153",D,45.69,52.14,0.00,2.17,46.70,53.30,,,
President,Delaware,20041102,"126,697",KENT,N/A,"55,980","31,578","Bush, George W.",Incumbent,"23,875","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,527,"7,703",R,56.41,42.65,0.00,0.94,56.95,43.05,,,
President,Delaware,20041102,"500,265",NEW CASTLE,N/A,"241,461","93,079","Bush, George W.",Incumbent,"146,179","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,203","53,100",D,38.55,60.54,0.00,0.91,38.90,61.10,,,
President,Delaware,20041102,"156,638",SUSSEX,N/A,"77,749","47,003","Bush, George W.",Incumbent,"30,098","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,648,"16,905",R,60.45,38.71,0.00,0.83,60.96,39.04,,,
President,District of Columbia,20041102,N/A,Federal Ballots,N/A,"1,212",129,"Bush, George W.",Incumbent,"1,065","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,18,936,D,10.64,87.87,0.00,1.49,10.80,89.20,,,
President,District of Columbia,20041102,"80,014",Ward 1,N/A,"26,096","1,751","Bush, George W.",Incumbent,"23,727","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,618,"21,976",D,6.71,90.92,0.00,2.37,6.87,93.13,,,
President,District of Columbia,20041102,"82,845",Ward 2,N/A,"24,933","3,713","Bush, George W.",Incumbent,"20,691","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,529,"16,978",D,14.89,82.99,0.00,2.12,15.21,84.79,,,
President,District of Columbia,20041102,"79,566",Ward 3,N/A,"35,993","6,953","Bush, George W.",Incumbent,"28,358","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,682,"21,405",D,19.32,78.79,0.00,1.89,19.69,80.31,,,
President,District of Columbia,20041102,"71,393",Ward 4,N/A,"32,849","2,156","Bush, George W.",Incumbent,"30,341","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,352,"28,185",D,6.56,92.37,0.00,1.07,6.63,93.37,,,
President,District of Columbia,20041102,"65,548",Ward 5,N/A,"29,177","1,520","Bush, George W.",Incumbent,"27,348","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,309,"25,828",D,5.21,93.73,0.00,1.06,5.27,94.73,,,
President,District of Columbia,20041102,"65,457",Ward 6,N/A,"29,531","3,339","Bush, George W.",Incumbent,"25,654","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,538,"22,315",D,11.31,86.87,0.00,1.82,11.52,88.48,,,
President,District of Columbia,20041102,"64,704",Ward 7,N/A,"27,112","1,006","Bush, George W.",Incumbent,"25,914","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,192,"24,908",D,3.71,95.58,0.00,0.71,3.74,96.26,,,
President,District of Columbia,20041102,"61,537",Ward 8,N/A,"20,683",689,"Bush, George W.",Incumbent,"19,872","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,122,"19,183",D,3.33,96.08,0.00,0.59,3.35,96.65,,,
President,Florida,20041102,"217,955",ALACHUA,N/A,"111,328","47,762","Bush, George W.",Incumbent,"62,504","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,062","14,742",D,42.90,56.14,0.00,0.95,43.32,56.68,,,
President,Florida,20041102,"22,259",BAKER,N/A,"9,955","7,738","Bush, George W.",Incumbent,"2,180","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,37,"5,558",R,77.73,21.90,0.00,0.37,78.02,21.98,,,
President,Florida,20041102,"148,217",BAY,N/A,"75,024","53,404","Bush, George W.",Incumbent,"21,068","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,552,"32,336",R,71.18,28.08,0.00,0.74,71.71,28.29,,,
President,Florida,20041102,"26,088",BRADFORD,N/A,"10,855","7,557","Bush, George W.",Incumbent,"3,244","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,54,"4,313",R,69.62,29.88,0.00,0.50,69.97,30.03,,,
President,Florida,20041102,"476,230",BREVARD,N/A,"265,462","153,068","Bush, George W.",Incumbent,"110,309","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,085","42,759",R,57.66,41.55,0.00,0.79,58.12,41.88,,,
